Date,WVHT,DPD,MWD,WVHT_Mean,WVHT_Var,Obs
2014-11-02,1.8,8.33,39.0,1.5596153846153844,0.01877184615384616,3.0
2014-11-03,1.33,6.67,44.0,1.165,0.013178000000000021,2.0
2014-11-04,1.78,13.33,317.0,1.4726923076923077,0.03671646153846159,5.0
2014-11-05,3.06,9.88,330.0,2.480769230769231,0.12179938461538456,6.0
2014-11-06,2.47,9.88,345.0,2.0644,0.041167333333333354,5.0
2014-11-07,1.77,9.09,341.0,1.44,0.018104000000000006,3.0
2014-11-08,3.37,10.53,335.0,2.7953846153846156,0.06492184615384607,6.0
2014-11-09,3.53,14.29,330.0,3.125,0.05589799999999982,12.0
2014-11-10,2.55,11.76,335.0,2.213461538461538,0.0294315384615385,8.0
2014-11-11,4.17,18.18,327.0,3.335,0.14398599999999986,18.0
2014-11-12,4.39,15.38,314.0,3.5768181818181817,0.106641774891775,15.0
2014-11-13,2.67,14.29,323.0,2.2508,0.0476160000000001,9.0
2014-11-14,2.79,13.33,335.0,2.4148,0.027317666666666674,9.0
2014-11-15,2.2,9.88,328.0,1.972,0.01588333333333333,5.0
2014-11-16,2.13,11.11,321.0,1.9573076923076924,0.006380461538461538,4.0
2014-11-17,3.4,14.29,335.0,2.886923076923077,0.1306701538461538,12.0
2014-11-18,2.66,12.5,344.0,2.345769230769231,0.024217384615384755,8.0
2014-11-19,2.04,6.67,40.0,1.8946153846153846,0.00855384615384616,4.0
2014-11-20,1.73,11.76,331.0,1.6292307692307693,0.0022553846153846053,5.0
2014-11-21,1.56,13.33,313.0,1.4344,0.0057840000000000035,4.0
2014-11-22,1.56,11.11,325.0,1.3807999999999998,0.014716000000000016,4.0
2014-11-23,2.18,13.33,318.0,1.6626923076923075,0.07052446153846152,6.0
2014-11-24,3.39,13.33,324.0,3.0173076923076922,0.035652461538461536,10.0
2014-11-25,3.36,10.53,321.0,2.9768,0.030772666666666625,10.0
2014-11-26,3.73,11.11,345.0,3.105,0.15300999999999962,10.0
2014-11-27,3.02,11.76,359.0,2.6992307692307693,0.021655384615384642,10.0
2014-11-28,2.94,12.5,328.0,2.7434615384615384,0.010351538461538459,8.0
2014-11-29,2.77,11.76,354.0,2.5053846153846155,0.012465846153846136,5.0
2014-11-30,2.73,11.76,8.0,2.571923076923077,0.011296153846153836,7.0
2014-12-01,2.72,16.67,310.0,2.3252,0.03584266666666668,10.0
2014-12-02,3.05,11.11,13.0,2.6619230769230766,0.015456153846153833,8.0
2014-12-03,3.2,14.29,347.0,2.7565384615384616,0.02868753846153847,8.0
2014-12-04,2.73,13.33,355.0,2.426,0.03254166666666667,8.0
2014-12-05,2.82,12.5,335.0,2.543461538461538,0.028095538461538484,10.0
2014-12-06,2.49,12.5,332.0,2.0134615384615384,0.04319953846153843,7.0
2014-12-07,3.73,13.33,341.0,3.1823076923076923,0.06927446153846156,15.0
2014-12-08,2.74,13.33,332.0,2.3653846153846154,0.02120184615384616,10.0
2014-12-09,3.19,15.38,324.0,2.7223076923076923,0.058634461538461496,12.0
2014-12-10,4.2,14.29,316.0,3.5007692307692304,0.08651938461538468,15.0
2014-12-11,3.85,13.33,318.0,3.1396153846153845,0.08051584615384623,12.0
2014-12-12,2.81,12.5,321.0,2.346923076923077,0.04637415384615382,8.0
2014-12-13,3.17,16.67,317.0,2.5546153846153845,0.12452984615384623,15.0
2014-12-14,4.15,15.38,316.0,3.710769230769231,0.03766338461538464,15.0
2014-12-15,3.2,13.33,348.0,2.8760000000000003,0.01613333333333335,8.0
2014-12-16,2.68,12.5,354.0,2.269230769230769,0.03175138461538468,5.0
2014-12-17,2.02,8.33,36.0,1.713076923076923,0.02171015384615387,3.0
2014-12-18,2.14,16.67,325.0,1.745,0.04104347826086959,5.0
2014-12-19,2.59,13.33,325.0,2.2891999999999997,0.02208266666666667,8.0
2014-12-20,1.74,13.33,337.0,1.5538461538461539,0.009224615384615388,5.0
2014-12-21,2.23,16.67,314.0,1.6632,0.09257266666666669,10.0
2014-12-22,4.29,16.67,296.0,4.063461538461539,0.028247538461538442,18.0
2014-12-23,3.82,12.5,318.0,3.29,0.07551999999999985,12.0
2014-12-24,4.32,11.11,8.0,3.9626923076923077,0.04106846153846159,15.0
2014-12-25,2.75,11.11,344.0,2.4292307692307693,0.0337033846153846,8.0
2014-12-26,2.96,9.09,334.0,2.3846153846153846,0.09642584615384607,5.0
2014-12-27,2.92,9.09,351.0,2.538846153846154,0.025602615384615418,6.0
2014-12-28,3.16,11.11,337.0,2.8638461538461537,0.02204061538461537,8.0
2014-12-29,2.68,11.11,352.0,2.2746153846153847,0.03477784615384613,6.0
2014-12-30,3.14,11.76,328.0,1.7396153846153848,0.32691584615384606,6.0
2014-12-31,4.46,12.5,347.0,3.6273076923076926,0.16257246153846158,8.0
2015-01-01,3.94,11.76,355.0,3.3503846153846153,0.103971846153846,12.0
2015-01-02,2.61,9.88,348.0,2.1726923076923077,0.039524461538461564,7.0
2015-01-03,3.5,8.33,331.0,2.9156,0.11836733333333331,8.0
2015-01-04,3.36,13.33,320.0,2.954615384615385,0.03214584615384614,8.0
2015-01-05,2.5,11.76,342.0,2.183076923076923,0.024158153846153888,6.0
2015-01-06,2.87,10.53,349.0,2.6034615384615383,0.016663538461538466,6.0
2015-01-07,4.52,15.38,341.0,4.078846153846154,0.054074615384615346,15.0
2015-01-08,3.34,12.5,351.0,2.7576923076923077,0.13488246153846128,12.0
2015-01-09,2.16,15.38,313.0,1.6053846153846154,0.04330584615384613,7.0
2015-01-10,2.44,14.29,323.0,2.1652,0.014334333333333338,8.0
2015-01-11,1.92,11.76,317.0,1.4030769230769229,0.10814215384615396,6.0
2015-01-12,1.57,14.29,320.0,1.112,0.05378333333333329,4.0
2015-01-13,2.94,14.29,316.0,2.301923076923077,0.08325615384615384,10.0
2015-01-14,1.98,11.76,309.0,1.6396153846153847,0.020163846153846157,6.0
2015-01-15,2.88,13.33,317.0,2.3703846153846153,0.07985984615384616,9.0
2015-01-16,2.6,14.29,299.0,2.2224,0.029035666666666668,9.0
2015-01-17,3.11,14.29,309.0,2.793846153846154,0.030192615384615377,12.0
2015-01-18,2.9,12.5,321.0,2.3164000000000002,0.05893233333333337,9.0
2015-01-19,1.48,12.5,314.0,1.3188461538461538,0.00577861538461539,6.0
2015-01-20,1.83,15.38,304.0,1.5915384615384616,0.011461538461538473,8.0
2015-01-21,4.26,18.18,302.0,3.744230769230769,0.12303338461538475,20.0
2015-01-22,3.95,15.38,296.0,3.104347826086957,0.11055296442687755,15.0
2015-01-23,3.09,13.33,310.0,2.7352,0.04000933333333328,12.0
2015-01-24,4.34,15.38,296.0,3.6584615384615384,0.12271753846153845,15.0
2015-01-25,3.42,14.29,311.0,2.849615384615385,0.08125984615384599,12.0
2015-01-26,2.32,12.5,313.0,2.0507999999999997,0.02929933333333332,8.0
2015-01-27,2.15,18.18,306.0,1.7411538461538463,0.029346615384615395,8.0
2015-01-28,2.27,16.67,313.0,1.9757692307692307,0.021081384615384623,9.0
2015-01-29,2.09,14.29,313.0,1.8082608695652176,0.02096956521739129,8.0
2015-01-30,3.19,11.11,317.0,2.428,0.21185833333333337,8.0
2015-01-31,3.18,12.5,310.0,2.759230769230769,0.05383138461538471,10.0
2015-02-01,2.65,13.33,337.0,2.235384615384615,0.05884984615384617,7.0
2015-02-02,3.36,14.29,355.0,2.549615384615385,0.17120384615384626,10.0
2015-02-03,2.63,12.5,349.0,2.404230769230769,0.01374538461538463,8.0
2015-02-04,2.22,9.88,348.0,1.9930769230769232,0.021566153846153874,5.0
2015-02-05,3.43,11.11,325.0,2.5492307692307694,0.1605273846153845,8.0
2015-02-06,3.21,13.33,314.0,2.8053846153846154,0.03029784615384617,12.0
2015-02-07,3.59,13.33,324.0,3.0964,0.052315666666666705,12.0
2015-02-08,2.81,11.11,328.0,2.2219230769230767,0.11828815384615368,8.0
2015-02-09,2.51,11.76,314.0,1.7184615384615385,0.14438153846153845,4.0
2015-02-10,4.09,15.38,325.0,3.6264,0.09542399999999997,18.0
2015-02-11,4.3,14.29,321.0,3.867692307692308,0.06154646153846167,15.0
2015-02-12,3.96,12.5,330.0,3.503076923076923,0.06497415384615385,15.0
2015-02-13,2.64,13.33,339.0,2.1957692307692307,0.030729384615384617,8.0
2015-02-14,3.33,7.69,309.0,2.941153846153846,0.027122615384615315,8.0
2015-02-15,4.97,13.33,327.0,4.321923076923077,0.2004561538461543,22.0
2015-02-16,3.27,12.5,330.0,2.5846153846153848,0.1435458461538463,10.0
2015-02-17,1.26,10.53,341.0,1.0226923076923078,0.005244461538461521,3.0
2015-02-18,1.04,12.5,320.0,0.8888461538461538,0.0114026153846154,3.0
2015-02-19,1.64,13.33,302.0,1.2296153846153846,0.058603846153846124,4.0
2015-02-20,2.53,13.33,306.0,1.9203846153846154,0.0448518461538462,8.0
2015-02-21,3.19,14.29,307.0,2.3992307692307695,0.09015138461538454,10.0
2015-02-22,1.68,12.5,313.0,1.514230769230769,0.011401384615384638,4.0
2015-02-23,1.25,11.76,325.0,1.1142307692307691,0.0028413846153846232,3.0
2015-02-24,1.55,14.29,293.0,1.3030769230769232,0.012982153846153857,4.0
2015-02-25,1.82,14.29,285.0,1.6753846153846155,0.007377846153846157,5.0
2015-02-26,1.7,12.5,293.0,1.5815384615384613,0.006669538461538454,4.0
2015-02-27,1.54,10.53,5.0,1.3778947368421053,0.01122865497076022,3.0
2015-02-28,1.73,9.88,359.0,1.615,0.004569999999999997,3.0
2015-03-01,1.83,8.33,359.0,1.6765384615384618,0.0055995384615384535,3.0
2015-03-02,2.95,13.33,331.0,2.36,0.05428799999999999,10.0
2015-03-03,2.15,11.76,335.0,1.8791666666666667,0.013225362318840595,5.0
2015-03-04,2.42,7.69,344.0,2.108846153846154,0.012098615384615348,4.0
2015-03-05,2.99,9.88,355.0,2.7476923076923074,0.013594461538461564,5.0
2015-03-06,2.89,9.09,355.0,2.6727999999999996,0.020454333333333335,4.0
2015-03-07,2.84,9.88,354.0,2.4223076923076925,0.03865846153846162,4.0
2015-03-08,2.85,10.53,358.0,2.5461538461538464,0.0195206153846154,5.0
2015-03-09,3.31,12.5,352.0,2.766538461538462,0.035815538461538475,10.0
2015-03-10,2.96,11.76,6.0,2.4468,0.04626433333333333,7.0
2015-03-11,2.12,11.76,348.0,1.84,0.020024000000000042,5.0
2015-03-12,3.06,14.29,325.0,1.8900000000000001,0.2382,6.0
2015-03-13,4.86,15.38,332.0,4.135384615384615,0.1092658461538461,18.0
2015-03-14,3.42,13.33,331.0,3.003076923076923,0.03919815384615387,12.0
2015-03-15,2.32,11.76,359.0,2.065,0.011921999999999962,7.0
2015-03-16,1.52,9.88,348.0,1.3265384615384617,0.009487538461538454,4.0
2015-03-17,1.41,12.5,314.0,1.278,0.004333333333333336,3.0
2015-03-18,1.56,11.76,331.0,1.331923076923077,0.015360153846153846,4.0
2015-03-19,2.05,11.11,323.0,1.8573076923076923,0.013796461538461553,5.0
2015-03-20,2.47,11.11,328.0,2.165,0.023762000000000033,5.0
2015-03-21,2.56,12.5,335.0,2.254230769230769,0.018081384615384624,8.0
2015-03-22,2.56,13.33,338.0,2.141153846153846,0.05665061538461533,6.0
2015-03-23,1.6,13.33,324.0,1.3453846153846152,0.022249846153846148,4.0
2015-03-24,0.89,9.09,354.0,0.7796153846153846,0.004299846153846155,2.0
2015-03-25,2.48,7.69,351.0,1.3946153846153846,0.5292258461538463,1.0
2015-03-26,2.58,11.11,334.0,2.392692307692308,0.011468461538461565,6.0
2015-03-27,1.98,10.53,323.0,1.6524,0.026352333333333335,4.0
2015-03-28,1.23,9.88,351.0,1.0788461538461538,0.00869861538461537,2.0
2015-03-29,1.82,15.38,316.0,1.4061538461538463,0.04236061538461542,5.0
2015-03-30,2.11,13.33,310.0,1.76,0.027491666666666605,6.0
2015-03-31,,,,,,4.0
2015-04-01,,,,,,3.0
2015-04-02,,,,,,3.0
2015-04-03,1.5,9.09,41.0,1.4077777777777778,0.0023947712418300685,2.0
2015-04-04,1.82,9.88,55.0,1.6054166666666667,0.014217210144927531,2.0
2015-04-05,1.64,9.88,39.0,1.4869230769230768,0.004614153846153855,2.0
2015-04-06,1.54,9.09,39.0,1.4021052631578947,0.0073730994152046685,2.0
2015-04-07,1.84,9.88,34.0,1.5932,0.016847666666666653,3.0
2015-04-08,1.51,9.88,351.0,1.3758333333333335,0.005251449275362312,2.0
2015-04-09,1.64,13.33,332.0,1.5161538461538462,0.00608861538461539,3.0
2015-04-10,1.95,7.69,12.0,1.6500000000000001,0.019090909090909082,3.0
2015-04-11,1.84,8.33,6.0,1.5834615384615385,0.012159538461538473,2.0
2015-04-12,1.38,11.11,342.0,1.2430769230769232,0.0043101538461538524,2.0
2015-04-13,1.81,7.14,37.0,1.5219999999999998,0.019291666666666627,2.0
2015-04-14,1.67,7.69,43.0,1.4996153846153848,0.007651846153846136,2.0
2015-04-15,2.62,16.67,321.0,2.1795454545454547,0.05476645021645018,10.0
2015-04-16,2.64,15.38,320.0,2.180769230769231,0.041455384615384644,8.0
2015-04-17,2.17,12.5,321.0,1.82,0.018255999999999984,6.0
2015-04-18,1.88,8.33,37.0,1.7411538461538463,0.0074026153846153955,4.0
2015-04-19,1.84,8.33,39.0,1.668076923076923,0.004624153846153845,3.0
2015-04-20,2.01,11.76,335.0,1.834230769230769,0.005185384615384605,3.0
2015-04-21,1.98,7.69,43.0,1.8038461538461539,0.010432615384615391,4.0
2015-04-22,1.78,9.09,40.0,1.6192307692307693,0.007191384615384612,3.0
2015-04-23,1.59,9.09,37.0,1.4084615384615384,0.01250953846153845,2.0
2015-04-24,1.44,9.09,47.0,1.2746153846153847,0.003897846153846156,2.0
2015-04-25,1.54,9.88,328.0,1.371923076923077,0.006728153846153833,3.0
2015-04-26,1.32,9.09,323.0,1.1742307692307692,0.011033384615384613,3.0
2015-04-27,3.68,11.76,337.0,3.1260000000000003,0.08340833333333346,10.0
2015-04-28,3.8,10.53,1.0,3.2688461538461535,0.04879461538461534,6.0
2015-04-29,2.77,9.88,17.0,2.4096153846153845,0.028379846153846176,4.0
2015-04-30,2.59,9.88,19.0,2.2596153846153846,0.04795584615384619,4.0
2015-05-01,2.06,9.09,40.0,1.7565217391304346,0.02878735177865604,3.0
2015-05-02,1.54,9.09,43.0,1.416923076923077,0.007054153846153881,2.0
2015-05-03,1.46,9.09,41.0,1.301923076923077,0.004464153846153841,2.0
2015-05-04,1.37,8.33,43.0,1.231153846153846,0.0034426153846153816,2.0
2015-05-05,1.71,9.09,44.0,1.5242307692307693,0.009513384615384623,3.0
2015-05-06,1.83,6.67,47.0,1.4823076923076923,0.01935446153846155,2.0
2015-05-07,1.66,13.33,316.0,1.2853846153846153,0.03388184615384618,3.0
2015-05-08,1.99,12.5,310.0,1.8065384615384614,0.005039538461538444,4.0
2015-05-09,1.92,11.76,334.0,1.8246153846153845,0.0035298461538461586,4.0
2015-05-10,1.95,6.67,34.0,1.7391999999999999,0.015624333333333346,3.0
2015-05-11,1.7,7.14,36.0,1.5996000000000001,0.0018956666666666638,2.0
2015-05-12,1.71,7.69,32.0,1.5423076923076924,0.0077064615384615535,2.0
2015-05-13,1.74,7.69,37.0,1.4173076923076924,0.020300461538461503,2.0
2015-05-14,1.65,8.33,39.0,1.3980769230769232,0.023464153846153843,2.0
2015-05-15,1.52,15.38,303.0,1.298846153846154,0.019114615384615372,5.0
2015-05-16,1.69,12.5,314.0,1.459230769230769,0.013407384615384585,4.0
2015-05-17,1.65,11.76,318.0,1.4742307692307692,0.010505384615384614,4.0
2015-05-18,1.45,11.11,327.0,1.2157692307692307,0.006185384615384593,3.0
2015-05-19,1.32,12.5,317.0,1.211153846153846,0.003994615384615391,3.0
2015-05-20,1.25,11.11,317.0,1.1026923076923079,0.006092461538461535,3.0
2015-05-21,0.88,9.88,325.0,0.7382608695652174,0.0039968379446640254,2.0
2015-05-22,1.15,9.09,324.0,0.6692,0.03095766666666665,2.0
2015-05-23,2.19,9.09,356.0,2.0146153846153845,0.008737846153846141,4.0
2015-05-24,2.23,10.53,348.0,1.9876923076923076,0.013770461538461534,4.0
2015-05-25,1.96,9.88,351.0,1.7141666666666666,0.011686231884057987,3.0
2015-05-26,1.47,8.33,5.0,1.36,0.004827272727272732,3.0
2015-05-27,1.68,7.69,8.0,1.4249999999999998,0.025465999999999874,3.0
2015-05-28,1.42,7.14,359.0,1.2608,0.006657666666666676,3.0
2015-05-29,1.19,9.88,3.0,1.0303846153846155,0.00768384615384616,2.0
2015-05-30,1.23,5.26,27.0,1.1057692307692308,0.0036813846153846076,2.0
2015-05-31,1.2,5.56,39.0,1.1328,0.0020793333333333276,2.0
2015-06-01,1.33,16.67,265.0,1.2020833333333332,0.0036519927536231784,2.0
2015-06-02,1.2,8.33,349.0,1.1526923076923077,0.0010124615384615313,1.0
2015-06-03,1.28,9.88,328.0,1.0903846153846155,0.005643846153846121,1.0
2015-06-04,1.03,7.69,44.0,0.9181818181818181,0.0051203463203463185,1.0
2015-06-05,0.98,14.29,320.0,0.791923076923077,0.0075041538461538375,3.0
2015-06-06,1.54,13.33,327.0,1.3732,0.008280999999999993,6.0
2015-06-07,1.2,11.11,311.0,1.128076923076923,0.002592153846153834,4.0
2015-06-08,1.34,8.33,356.0,1.2351999999999999,0.0022260000000000045,3.0
2015-06-09,1.23,8.33,356.0,1.09,0.0031200000000000056,2.0
2015-06-10,1.11,5.56,16.0,1.0238461538461539,0.0026406153846153923,2.0
2015-06-11,1.19,12.5,306.0,1.0988461538461538,0.0021226153846153825,2.0
2015-06-12,1.33,8.33,33.0,1.2507692307692309,0.0020313846153846207,2.0
2015-06-13,1.27,9.88,13.0,1.17,0.003913043478260841,2.0
2015-06-14,1.05,9.88,33.0,0.9588461538461538,0.005314615384615382,2.0
2015-06-15,0.95,9.09,29.0,0.8548,0.005401,1.0
2015-06-16,1.16,11.76,27.0,1.038695652173913,0.006284584980237162,1.0
2015-06-17,1.4,9.88,26.0,1.2204,0.008445666666666685,1.0
2015-06-18,1.22,9.88,27.0,1.13,0.0032639999999999995,1.0
2015-06-19,1.24,6.25,48.0,1.1203846153846153,0.005307846153846156,1.0
2015-06-20,1.29,5.56,41.0,1.1623076923076923,0.005498461538461536,1.0
2015-06-21,1.2,5.88,12.0,1.0834615384615385,0.003935538461538464,1.0
2015-06-22,1.41,7.69,12.0,1.2353846153846153,0.014945846153846126,1.0
2015-06-23,1.31,7.69,29.0,1.1926923076923077,0.0024284615384615234,2.0
2015-06-24,1.33,6.67,39.0,1.1907692307692308,0.0032393846153846097,2.0
2015-06-25,1.13,5.88,39.0,1.055,0.001985999999999999,1.0
2015-06-26,1.03,8.33,23.0,0.93,0.0033416666666666755,1.0
2015-06-27,0.98,5.0,37.0,0.7992307692307693,0.011455384615384614,1.0
2015-06-28,0.71,7.14,356.0,0.6230769230769231,0.004102153846153851,1.0
2015-06-29,0.77,8.33,27.0,0.7023076923076922,0.0014024615384615412,2.0
2015-06-30,0.99,9.09,342.0,0.8969230769230769,0.002214153846153844,2.0
2015-07-01,0.81,8.33,6.0,0.6869230769230769,0.005854153846153847,2.0
2015-07-02,1.35,9.09,325.0,1.0868,0.009180999999999993,3.0
2015-07-03,1.16,10.53,318.0,0.9803846153846154,0.006291846153846171,3.0
2015-07-04,0.98,8.33,2.0,0.8261538461538461,0.004368615384615387,2.0
2015-07-05,0.79,11.11,307.0,0.7346153846153847,0.001009846153846156,2.0
2015-07-06,1.13,9.09,23.0,0.9557692307692308,0.009817384615384605,2.0
2015-07-07,1.4,6.25,34.0,1.3023076923076924,0.002338461538461537,3.0
2015-07-08,1.38,5.56,32.0,1.2865384615384616,0.0020955384615384642,2.0
2015-07-09,1.44,7.14,32.0,1.2953846153846154,0.005769846153846146,1.0
2015-07-10,1.62,8.33,32.0,1.4469230769230768,0.008070153846153836,1.0
2015-07-11,1.64,9.09,48.0,1.5326923076923078,0.003412461538461539,1.0
2015-07-12,1.56,8.33,40.0,1.4653846153846155,0.0028338461538461577,3.0
2015-07-13,2.13,7.69,36.0,1.830769230769231,0.036343384615384625,3.0
2015-07-14,1.62,7.69,43.0,1.4407692307692308,0.010647384615384631,2.0
2015-07-15,1.55,8.33,32.0,1.378076923076923,0.009784153846153831,2.0
2015-07-16,1.46,7.69,33.0,1.323076923076923,0.004022153846153841,1.0
2015-07-17,1.54,8.33,44.0,1.3512,0.007169333333333326,2.0
2015-07-18,1.26,10.53,30.0,1.1865384615384615,0.0021115384615384707,2.0
2015-07-19,1.44,10.53,32.0,1.3,0.007108333333333342,2.0
2015-07-20,1.24,9.88,29.0,1.1432,0.0034226666666666568,2.0
2015-07-21,1.58,10.53,36.0,1.4415384615384614,0.011101538461538479,3.0
2015-07-22,1.59,10.53,27.0,1.4200000000000002,0.011495999999999989,3.0
2015-07-23,1.64,9.88,23.0,1.463076923076923,0.010206153846153847,3.0
2015-07-24,1.48,7.14,34.0,1.3680769230769232,0.0038401538461538555,2.0
2015-07-25,1.43,8.33,26.0,1.3015384615384618,0.003261538461538467,2.0
2015-07-26,1.19,8.33,22.0,1.0523076923076924,0.005306461538461554,1.0
2015-07-27,1.07,7.69,24.0,0.9776923076923077,0.0027784615384615617,1.0
2015-07-28,1.08,7.14,36.0,0.98,0.0032559999999999993,1.0
2015-07-29,0.93,6.67,30.0,0.8592,0.0019326666666666691,1.0
2015-07-30,1.09,6.25,44.0,0.9711538461538461,0.002890615384615388,1.0
2015-07-31,1.26,7.14,43.0,1.1111538461538462,0.004866615384615376,1.0
2015-08-01,1.43,6.67,47.0,1.2757692307692308,0.015777384615384627,1.0
2015-08-02,1.27,9.88,44.0,1.1543999999999999,0.003550666666666659,1.0
2015-08-03,1.36,7.14,37.0,1.1888461538461539,0.006258615384615395,1.0
2015-08-04,1.46,7.69,37.0,1.3173076923076923,0.006268461538461543,3.0
2015-08-05,1.63,8.33,37.0,1.433846153846154,0.004880615384615376,3.0
2015-08-06,1.86,9.88,47.0,1.5915384615384616,0.013981538461538452,4.0
2015-08-07,1.5,9.09,40.0,1.2926923076923076,0.011524461538461555,3.0
2015-08-08,1.57,8.33,43.0,1.3465384615384615,0.009415538461538473,2.0
2015-08-09,1.37,7.14,33.0,1.291153846153846,0.002522615384615389,2.0
2015-08-10,1.3,6.67,30.0,1.1676923076923076,0.0037144615384615415,1.0
2015-08-11,1.14,6.67,33.0,1.0523076923076924,0.0021144615384615408,1.0
2015-08-12,1.12,7.14,33.0,1.013076923076923,0.0031181538461538525,1.0
2015-08-13,1.16,6.67,40.0,1.075,0.001345999999999996,1.0
2015-08-14,1.26,6.67,44.0,1.1196153846153847,0.0069958461538461615,1.0
2015-08-15,1.28,5.88,39.0,1.0992307692307692,0.005591384615384612,1.0
2015-08-16,1.28,7.69,36.0,1.148,0.005783333333333338,1.0
2015-08-17,1.92,9.09,39.0,1.5988461538461538,0.04164261538461535,4.0
2015-08-18,1.23,7.69,39.0,1.066923076923077,0.011246153846153868,3.0
2015-08-19,1.13,7.69,40.0,1.028076923076923,0.004400153846153844,2.0
2015-08-20,1.09,9.09,22.0,0.9334615384615385,0.005311538461538466,2.0
2015-08-21,1.41,9.09,27.0,1.2038461538461538,0.0133926153846154,2.0
2015-08-22,1.31,9.09,34.0,1.1676923076923076,0.0029304615384615307,2.0
2015-08-23,1.26,14.29,271.0,1.13875,0.003926785714285713,3.0
2015-08-24,1.49,13.33,269.0,1.0457692307692308,0.03656138461538465,3.0
2015-08-25,1.09,14.29,271.0,0.9573076923076923,0.00504446153846154,3.0
2015-08-26,1.11,13.33,268.0,0.995,0.003556521739130435,3.0
2015-08-27,1.07,15.38,297.0,0.9349999999999999,0.0036420000000000024,3.0
2015-08-28,1.59,18.18,311.0,1.4078260869565218,0.02336324110671937,8.0
2015-08-29,1.81,9.09,12.0,1.5575999999999999,0.03330233333333328,6.0
2015-08-30,1.59,8.33,17.0,1.4984615384615385,0.0028935384615384674,4.0
2015-08-31,2.04,7.69,22.0,1.7488461538461537,0.021626615384615407,3.0
2015-09-01,2.21,9.09,23.0,1.9123076923076923,0.020434461538461526,4.0
2015-09-02,2.76,11.76,358.0,2.5646153846153843,0.011793846153846129,6.0
2015-09-03,2.17,9.88,347.0,1.5354545454545454,0.0725021645021645,7.0
2015-09-03,2.17,9.88,347.0,1.5354545454545454,0.0725021645021645,2.0
2015-09-04,1.39,9.88,339.0,1.296,0.002775000000000008,2.0
2015-09-05,1.32,14.29,41.0,1.1872,0.0035543333333333577,2.0
2015-09-06,1.38,14.29,46.0,1.2295833333333333,0.007465036231884081,2.0
2015-09-07,1.53,11.76,50.0,1.2538461538461538,0.009176615384615405,3.0
2015-09-08,1.65,11.76,41.0,1.3492307692307692,0.016783384615384603,3.0
2015-09-09,2.27,11.11,36.0,1.9503846153846154,0.06008384615384619,4.0
2015-09-10,1.08,8.33,27.0,0.9273076923076923,0.00526846153846154,3.0
2015-09-11,1.0,7.69,51.0,0.8879166666666666,0.007365036231884052,1.0
2015-09-12,1.03,6.67,43.0,0.9184615384615384,0.004021538461538465,1.0
2015-09-13,1.23,7.14,47.0,1.045,0.015426000000000011,1.0
2015-09-14,1.76,7.14,41.0,1.4578947368421051,0.033384210526315766,2.0
2015-09-15,1.73,7.69,36.0,1.5832,0.01155599999999999,2.0
2015-09-16,1.43,7.69,24.0,1.3250000000000002,0.003305999999999987,2.0
2015-09-17,1.49,8.33,37.0,1.2442307692307693,0.0068093846153846095,2.0
2015-09-18,1.76,7.14,33.0,1.5624,0.009260666666666657,2.0
2015-09-19,1.56,7.14,36.0,1.3365384615384615,0.013335538461538468,2.0
2015-09-20,1.68,6.25,37.0,1.3153846153846156,0.01952984615384614,2.0
2015-09-21,1.54,6.67,37.0,1.3807692307692307,0.00934338461538464,2.0
2015-09-22,1.35,6.25,40.0,1.1896,0.009870666666666663,2.0
2015-09-23,1.14,6.25,37.0,1.0316,0.0046389999999999956,2.0
2015-09-24,1.29,6.25,44.0,1.124,0.00636666666666666,2.0
2015-09-25,1.8,7.69,40.0,1.5846153846153848,0.006873846153846156,2.0
2015-09-26,2.38,8.33,34.0,2.138076923076923,0.02524015384615384,3.0
2015-09-27,2.8,9.09,24.0,2.543846153846154,0.014944615384615407,3.0
2015-09-28,2.38,8.33,26.0,1.9673076923076922,0.04327646153846148,3.0
2015-09-29,2.09,8.33,34.0,1.9361538461538463,0.008280615384615393,3.0
2015-09-30,1.98,10.53,39.0,1.7396153846153846,0.013587846153846173,3.0
2015-10-01,1.74,11.11,40.0,1.578,0.012358333333333337,2.0
2015-10-02,3.47,13.33,3.0,2.13,0.45590399999999986,10.0
2015-10-03,3.47,15.38,15.0,3.0646153846153847,0.0541938461538462,10.0
2015-10-04,2.77,13.33,13.0,2.495,0.028506000000000045,7.0
2015-10-05,2.1,10.53,352.0,1.9256,0.023750666666666597,4.0
2015-10-06,2.05,6.67,17.0,1.8842307692307694,0.0061213846153846075,3.0
2015-10-07,2.62,10.53,347.0,2.423076923076923,0.017206153846153826,6.0
2015-10-08,2.13,11.11,3.0,2.0015384615384617,0.006829538461538466,5.0
2015-10-09,1.45,9.88,8.0,1.2796153846153848,0.006459846153846153,3.0
2015-10-10,2.5,12.5,347.0,1.9,0.14138400000000012,6.0
2015-10-11,2.18,11.76,331.0,1.9716,0.009722333333333328,5.0
2015-10-12,1.68,11.11,331.0,1.5575,0.006810869565217389,4.0
2015-10-13,2.0,9.88,351.0,1.7726923076923076,0.011748461538461548,3.0
2015-10-14,2.61,9.09,344.0,2.3234615384615385,0.022239538461538498,5.0
2015-10-15,1.82,10.53,342.0,1.6342307692307694,0.012001384615384629,3.0
2015-10-16,2.33,11.11,347.0,1.8692307692307693,0.029815384615384626,4.0
2015-10-17,2.29,12.5,348.0,2.08,0.017183999999999942,6.0
